bg2020gj,bg2020ge,bg2010gj,bg2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06005900626362,060590626362,G06005900626362,060590626362,1,1,1,1,1
G06005900626363,060590626363,G06005900626363,060590626363,1,1,1,1,1
G06005900626371,060590626371,G06005900626371,060590626371,1,1,1,1,1
G06005900626372,060590626372,G06005900626372,060590626372,1,1,1,1,1
G06005900626373,060590626373,G06005900626373,060590626373,1,1,1,1,1
G06005900626381,060590626381,G06005900626381,060590626381,1,1,1,1,1
G06005900626382,060590626382,G06005900626382,060590626382,1,1,1,1,1
G06005900626383,060590626383,G06005900626383,060590626383,1,1,1,1,1
G06005900626391,060590626391,G06005900626391,060590626391,1,1,1,1,1
G06005900626392,060590626392,G06005900626392,060590626392,1,1,1,1,1
G06005900626393,060590626393,G06005900626393,060590626393,1,1,1,1,1
G06005900626394,060590626394,G06005900626394,060590626394,1,1,1,1,1
G06005900626401,060590626401,G06005900626401,060590626401,1,1,1,1,1
G06005900626402,060590626402,G06005900626402,060590626402,1,1,1,1,1
G06005900626411,060590626411,G06005900626411,060590626411,0.998559761275,0.99856830148,0.998509296919,0.998597655992,0.998333813186
G06005900626411,060590626411,G06005900626352,060590626352,0,0,0,0,9.62017647e-4
G06005900626411,060590626411,G06005900626412,060590626412,0.001440238725,0.00143169852,0.001490703081,0.001402344008,7.04169167e-4
G06005900626412,060590626412,G06005900626412,060590626412,1,1,1,1,1
G06005900626413,060590626413,G06005900626413,060590626413,0.950812508968,0.950533034587,0.952478209901,0.957924192126,0.906807553844
G06005900626413,060590626413,G06005900626352,060590626352,0.049187491032,0.049466965413,0.047521790099,0.042075807874,0.064300284917
G06005900626413,060590626413,G06005900626411,060590626411,0,0,0,0,0.028892161239
G06005900626421,060590626421,G06005900626421,060590626421,1,1,1,1,1
G06005900626422,060590626422,G06005900626422,060590626422,1,1,1,1,1
G06005900626423,060590626423,G06005900626423,060590626423,1,1,1,1,1
G06005900626431,060590626431,G06005900626431,060590626431,1,1,1,1,1
G06005900626432,060590626432,G06005900626433,060590626433,1,1,1,1,1
G06005900626433,060590626433,G06005900626434,060590626434,1,1,1,1,1
G06005900626434,060590626434,G06005900626435,060590626435,1,1,1,1,1
G06005900626435,060590626435,G06005900626436,060590626436,1,1,1,1,1
G06005900626436,060590626436,G06005900626431,060590626431,0.022537382134,0.020422060549,0.02111287575,0.020744605497,0.638515942785
G06005900626436,060590626436,G06005900626432,060590626432,0.977462617866,0.979577939451,0.97888712425,0.979255394503,0.361484057215
G06005900626437,060590626437,G06005900626432,060590626432,0.972924187726,0.973684210526,0.989690721649,0.990740740741,0.92921588453
G06005900626437,060590626437,G06005900626042,060590626042,0,0,0,0,1.5807105e-4
G06005900626437,060590626437,G06005900626431,060590626431,0.027075812274,0.026315789474,0.010309278351,0.009259259259,0.07062604442
G06005900626451,060590626451,G06005900626451,060590626451,1,1,1,1,0.996887911253
G06005900626451,060590626451,G06005900626443,060590626443,0,0,0,0,0.003112088747
G06005900626452,060590626452,G06005900626452,060590626452,1,1,1,1,1
G06005900626453,060590626453,G06005900626453,060590626453,1,1,1,1,1
G06005900626454,060590626454,G06005900626454,060590626454,1,1,1,1,1
G06005900626455,060590626455,G06005900626443,060590626443,0,0,0,0,0.005241025487
G06005900626455,060590626455,G06005900626455,060590626455,1,1,1,1,0.994758974513
G06005900626461,060590626461,G06005900626461,060590626461,1,1,1,1,1
G06005900626462,060590626462,G06005900626462,060590626462,1,1,1,1,1
G06005900626463,060590626463,G06005900626463,060590626463,1,1,1,1,1
G06005900626464,060590626464,G06005900626464,060590626464,1,1,1,1,1
G06005900626471,060590626471,G06005900626471,060590626471,1,1,1,1,0.975609144855
G06005900626471,060590626471,G06005900626472,060590626472,0,0,0,0,0.010772945491
G06005900626471,060590626471,G06005900626462,060590626462,0,0,0,0,0.013617909654
G06005900626472,060590626472,G06005900626472,060590626472,1,1,1,1,1
G06005900626473,060590626473,G06005900626473,060590626473,1,1,1,1,1
G06005900626474,060590626474,G06005900626474,060590626474,1,1,1,1,1
G06005900626481,060590626481,G06005900626481,060590626481,1,1,1,1,0.99971814785
G06005900626481,060590626481,G06005900626212,060590626212,0,0,0,0,2.8185215e-4
G06005900626482,060590626482,G06005900626482,060590626482,1,1,1,1,0.960833473102
G06005900626482,060590626482,G06005900626351,060590626351,0,0,0,0,0.028044548902
G06005900626482,060590626482,G06005900626352,060590626352,0,0,0,0,0.011121977996
G06005900626483,060590626483,G06005900626483,060590626483,1,1,1,1,1
G06005900626491,060590626491,G06005900626491,060590626491,1,1,1,1,1
G06005900626492,060590626492,G06005900626213,060590626213,0,0,0,0,0.028759744907
G06005900626492,060590626492,G06005900626492,060590626492,1,1,1,1,0.883020198431
G06005900626492,060590626492,G06005900626493,060590626493,0,0,0,0,0.075432789042
G06005900626492,060590626492,G06005900626042,060590626042,0,0,0,0,0.01212714912
G06005900626492,060590626492,G06005900626341,060590626341,0,0,0,0,6.601185e-4
G06005900626493,060590626493,G06005900626493,060590626493,1,1,1,1,0.993280287821
G06005900626493,060590626493,G06005900626353,060590626353,0,0,0,0,0.006719712179
G06005900626501,060590626501,G06005900626121,060590626121,1,1,1,1,1
G06005900626502,060590626502,G06005900626125,060590626125,1,1,1,1,1
G06005900626503,060590626503,G06005900626126,060590626126,1,1,1,1,1
G06005900626511,060590626511,G06005900626122,060590626122,1,1,1,1,1
G06005900626512,060590626512,G06005900626123,060590626123,1,1,1,1,1
G06005900626513,060590626513,G06005900626124,060590626124,1,1,1,1,1
G06005900626521,060590626521,G06005900626211,060590626211,1,1,1,1,1
G06005900626522,060590626522,G06005900626212,060590626212,0.883980840873,0.888448844884,0.87269681742,0.875409836066,0.912093994913
G06005900626522,060590626522,G06005900626213,060590626213,0.116019159127,0.111551155116,0.12730318258,0.124590163934,0.087906005087
G06005900626523,060590626523,G06005900626213,060590626213,1,1,1,1,1
G06005900626524,060590626524,G06005900626213,060590626213,1,1,1,1,0.86102777509
G06005900626524,060590626524,G06005900626493,060590626493,0,0,0,0,0.010783477758
G06005900626524,060590626524,G06005900626491,060590626491,0,0,0,0,0.029835530876
G06005900626524,060590626524,G06005900626042,060590626042,0,0,0,0,0.098353216276
G06005900626531,060590626531,G06005900626213,060590626213,1,1,1,1,1
G06005900626532,060590626532,G06005900626213,060590626213,1,1,1,1,1
G06005900626533,060590626533,G06005900626213,060590626213,1,1,1,1,0.998456379512
G06005900626533,060590626533,G06005900525181,060590525181,0,0,0,0,0.001543620488
G06005900626541,060590626541,G06005900626042,060590626042,1,1,1,1,1
G06005900626542,060590626542,G06005900626042,060590626042,1,1,1,1,1
G06005900626543,060590626543,G06005900626213,060590626213,0,0,0,0,0.023218107179
G06005900626543,060590626543,G06005900626042,060590626042,1,1,1,1,0.976781892821
G06005900626551,060590626551,G06005900626044,060590626044,1,1,1,1,0.994105680125
G06005900626551,060590626551,G06005900626141,060590626141,0,0,0,0,0.005894319875
G06005900626552,060590626552,G06005900626044,060590626044,1,1,1,1,1
G06005900626553,060590626553,G06005900626045,060590626045,1,1,1,1,0.942631366209
G06005900626553,060590626553,G06005900626141,060590626141,0,0,0,0,0.047655618432
G06005900626553,060590626553,G06005900626044,060590626044,0,0,0,0,0.00971301536
G06005900626554,060590626554,G06005900626213,060590626213,0,0,0,0,0.00238193243
G06005900626554,060590626554,G06005900626042,060590626042,0.995373162251,0.99535714656,0.995534822847,0.995650716809,0.996963364316
G06005900626554,060590626554,G06005900626044,060590626044,0.004626837749,0.00464285344,0.004465177153,0.004349283191,6.54703254e-4
G06005900626561,060590626561,G06005900626041,060590626041,1,1,1,1,0.999432328198
G06005900626561,060590626561,G06005900626042,060590626042,0,0,0,0,5.67671802e-4
G06005900626562,060590626562,G06005900626042,060590626042,1,1,1,1,0.999877602859
G06005900626562,060590626562,G06005900626492,060590626492,0,0,0,0,1.20441684e-4
G06005900626562,060590626562,G06005900626041,060590626041,0,0,0,0,1.955457e-6
G06005900626563,060590626563,G06005900626043,060590626043,1,1,1,1,1
G06005900626571,060590626571,G06005900626443,060590626443,1,1,1,1,1
G06005900626572,060590626572,G06005900626443,060590626443,1,1,1,1,1
G06005900626581,060590626581,G06005900626441,060590626441,0.016394705753,0.017603913856,0.020818321651,0.020194812692,0.03707649223
G06005900626581,060590626581,G06005900626442,060590626442,0.983605294247,0.982396086144,0.979181678349,0.979805187308,0.96292350777
G06005900626582,060590626582,G06005900626444,060590626444,1,1,1,1,1
G06005900626583,060590626583,G06005900626443,060590626443,0,0,0,0,0.210299256913
G06005900626583,060590626583,G06005900626441,060590626441,0.989823245849,0.9944,0.994545454545,0.993103448276,0.769890733697
G06005900626583,060590626583,G06005900626442,060590626442,0.010176754151,0.0056,0.005454545455,0.006896551724,0.01981000939
G06005900627011,060590627011,G06005900627011,060590627011,0.873692077728,0.874678111588,0.845916795069,0.852978453739,0.911155643095
G06005900627011,060590627011,G06005900627012,060590627012,0.126307922272,0.125321888412,0.154083204931,0.147021546261,0.088844356905
G06005900627012,060590627012,G06005900627011,060590627011,0.428893905192,0.428205128205,0.447826086957,0.42354368932,0.426894582355
G06005900627012,060590627012,G06005900627012,060590627012,0.571106094808,0.571794871795,0.552173913043,0.57645631068,0.573105417645
G06005900627021,060590627021,G06005900627025,060590627025,0.130522088353,0.135900339751,0.158227848101,0.155797101449,0.070335710363
G06005900627021,060590627021,G06005900627021,060590627021,0.869477911647,0.864099660249,0.841772151899,0.844202898551,0.929664289637
G06005900627021,060590627021,G06005909901000,060599901000,0,0,0,0,0
G06005900627022,060590627022,G06005900627022,060590627022,1,1,1,1,1
G06005900627023,060590627023,G06005900627023,060590627023,1,1,1,1,1
G06005900627024,060590627024,G06005900627024,060590627024,1,1,1,1,1
G06005900627025,060590627025,G06005900627025,060590627025,0.945930571005,0.947837475675,0.957110609481,0.946309702286,0.765100725157
G06005900627025,060590627025,G06005900627021,060590627021,0.054069428995,0.052162524325,0.042889390519,0.053690297714,0.234899274843
G06005900628001,060590628001,G06005900628001,060590628001,0.999985111523,0.999984272425,0.99998289971,0.999985204353,0.999141753683
G06005900628001,060590628001,G06005909901000,060599901000,1.4888477e-5,1.5727575e-5,1.710029e-5,1.4795647e-5,8.58246317e-4
G06005900628002,060590628002,G06005900628002,060590628002,1,1,1,1,1
G06005900628003,060590628003,G06005900628003,060590628003,1,1,1,1,1
G06005900628004,060590628004,G06005900628004,060590628004,1,1,1,1,1
G06005900629001,060590629001,G06005900629001,060590629001,1,1,1,1,1
G06005900629002,060590629002,G06005900629002,060590629002,1,1,1,1,1
G06005900630041,060590630041,G06005900630041,060590630041,0.850726702145,0.847773656608,0.851381115646,0.856436438585,0.885626108464
G06005900630041,060590630041,G06005900630042,060590630042,0.051444880154,0.052311062533,0.056867206438,0.056444231211,0.047505859178
G06005900630041,060590630041,G06005900630044,060590630044,0.097828417701,0.099915280859,0.091751677916,0.087119330204,0.066868032357
G06005900630042,060590630042,G06005900630042,060590630042,1,1,1,1,1
G06005900630043,060590630043,G06005900630043,060590630043,1,1,1,1,1
G06005900630044,060590630044,G06005900630043,060590630043,0.048335974643,0.040241448692,0.054325955734,0.050092764378,0.388156034768
G06005900630044,060590630044,G06005900630044,060590630044,0.951664025357,0.959758551308,0.945674044266,0.949907235622,0.611843965232
G06005900630051,060590630051,G06005900630051,060590630051,1,1,1,1,1
G06005900630052,060590630052,G06005900630052,060590630052,1,1,1,1,1
G06005900630061,060590630061,G06005900630061,060590630061,1,1,1,1,1
G06005900630062,060590630062,G06005900630062,060590630062,1,1,1,1,1
G06005900630071,060590630071,G06005900630071,060590630071,1,1,1,1,1
G06005900630072,060590630072,G06005900630072,060590630072,1,1,1,1,1
G06005900630073,060590630073,G06005900630073,060590630073,1,1,1,1,1
G06005900630073,060590630073,G06005900626102,060590626102,0,0,0,0,0
G06005900630074,060590630074,G06005900630074,060590630074,1,1,1,1,1
G06005900630081,060590630081,G06005900630081,060590630081,1,1,1,1,1
G06005900630082,060590630082,G06005900630081,060590630081,1,1,1,1,1
G06005900630091,060590630091,G06005900630091,060590630091,1,1,1,1,1
G06005900630092,060590630092,G06005900630091,060590630091,1,1,1,1,1
G06005900630101,060590630101,G06005900630101,060590630101,1,1,1,1,1
G06005900630102,060590630102,G06005900630102,060590630102,1,1,1,1,1
G06005900630103,060590630103,G06005900630103,060590630103,1,1,1,1,1
G06005900630104,060590630104,G06005900630104,060590630104,1,1,1,1,1
G06005900631011,060590631011,G06005900631011,060590631011,1,1,1,1,1
G06005900631012,060590631012,G06005900631012,060590631012,1,1,1,1,1
G06005900631021,060590631021,G06005900631021,060590631021,1,1,1,1,1
G06005900631022,060590631022,G06005900631022,060590631022,1,1,1,1,1
G06005900631023,060590631023,G06005900631023,060590631023,1,1,1,1,1
G06005900631024,060590631024,G06005900631024,060590631024,1,1,1,1,1
G06005900631031,060590631031,G06005900631031,060590631031,1,1,1,1,1
G06005900631032,060590631032,G06005900631032,060590631032,1,1,1,1,1
G06005900632011,060590632011,G06005900632011,060590632011,1,1,1,1,1
G06005900632012,060590632012,G06005900632012,060590632012,1,1,1,1,1
G06005900632013,060590632013,G06005900632013,060590632013,1,1,1,1,1
G06005900632021,060590632021,G06005900632021,060590632021,1,1,1,1,1
G06005900632022,060590632022,G06005900632022,060590632022,1,1,1,1,1
G06005900632023,060590632023,G06005900632023,060590632023,1,1,1,1,1
G06005900632024,060590632024,G06005900632024,060590632024,1,1,1,1,1
G06005900633011,060590633011,G06005900633011,060590633011,1,1,1,1,1
G06005900633012,060590633012,G06005900633012,060590633012,1,1,1,1,1
G06005900633013,060590633013,G06005900633013,060590633013,1,1,1,1,1
G06005900633021,060590633021,G06005900633021,060590633021,1,1,1,1,1
G06005900633022,060590633022,G06005900633022,060590633022,1,1,1,1,1
G06005900633023,060590633023,G06005900633023,060590633023,1,1,1,1,0.998845056448
G06005900633023,060590633023,G06005900634004,060590634004,0,0,0,0,0.001154943552
G06005900633024,060590633024,G06005900633024,060590633024,1,1,1,1,1
G06005900634001,060590634001,G06005900634001,060590634001,1,1,1,1,1
G06005900634002,060590634002,G06005900634002,060590634002,1,1,1,1,1
G06005900634003,060590634003,G06005900634003,060590634003,1,1,1,1,1
G06005900634004,060590634004,G06005900634004,060590634004,1,1,1,1,1
G06005900634005,060590634005,G06005900634005,060590634005,1,1,1,1,0.987874074475
G06005900634005,060590634005,G06005900634004,060590634004,0,0,0,0,0.012125925525
G06005900635001,060590635001,G06005900635001,060590635001,1,1,1,1,1
G06005900635002,060590635002,G06005900635002,060590635002,1,1,1,1,1
G06005900635003,060590635003,G06005900635003,060590635003,1,1,1,1,1
G06005900635004,060590635004,G06005900635004,060590635004,1,1,1,1,1
G06005900635005,060590635005,G06005900635005,060590635005,1,1,1,1,1
G06005900635006,060590635006,G06005900635001,060590635001,0.233098591549,0.246031746032,0.225165562914,0.255079006772,0.235294289572
G06005900635006,060590635006,G06005900635006,060590635006,0.766901408451,0.753968253968,0.774834437086,0.744920993228,0.764705710428
G06005900636011,060590636011,G06005900636011,060590636011,0.937386456652,0.937557715187,0.938392777629,0.938471709019,0.967987637357
G06005900636011,060590636011,G06005900636013,060590636013,0.062613543348,0.062442284813,0.061607222371,0.061528290981,0.032012362643
